Neighbor info at step 378000: radial(max=423,actual=306), angular(max=129,actual=95).
Neighbor info at step 379000: radial(max=423,actual=307), angular(max=129,actual=94).
Neighbor info at step 380000: radial(max=423,actual=308), angular(max=129,actual=97).
Neighbor info at step 381000: radial(max=423,actual=307), angular(max=129,actual=95).
Neighbor info at step 382000: radial(max=423,actual=306), angular(max=129,actual=95).
Neighbor info at step 383000: radial(max=423,actual=306), angular(max=129,actual=95).
Neighbor info at step 384000: radial(max=423,actual=306), angular(max=129,actual=95).
Neighbor info at step 385000: radial(max=423,actual=306), angular(max=129,actual=94).
Neighbor info at step 386000: radial(max=423,actual=306), angular(max=129,actual=95).
Neighbor info at step 387000: radial(max=423,actual=306), angular(max=129,actual=95).
Neighbor info at step 388000: radial(max=423,actual=307), angular(max=129,actual=95).
Neighbor info at step 389000: radial(max=423,actual=306), angular(max=129,actual=95).
Neighbor info at step 390000: radial(max=423,actual=307), angular(max=129,actual=95).
Neighbor info at step 391000: radial(max=423,actual=307), angular(max=129,actual=94).
Neighbor info at step 392000: radial(max=423,actual=306), angular(max=129,actual=95).
Neighbor info at step 393000: radial(max=423,actual=306), angular(max=129,actual=96).
Neighbor info at step 394000: radial(max=423,actual=306), angular(max=129,actual=96).
Neighbor info at step 395000: radial(max=423,actual=307), angular(max=129,actual=94).
Neighbor info at step 396000: radial(max=423,actual=306), angular(max=129,actual=96).
Neighbor info at step 397000: radial(max=423,actual=306), angular(max=129,actual=95).
Neighbor info at step 398000: radial(max=423,actual=306), angular(max=129,actual=95).
Neighbor info at step 399000: radial(max=423,actual=306), angular(max=129,actual=95).
Neighbor info at step 400000: radial(max=423,actual=306), angular(max=129,actual=95).
Neighbor info at step 401000: radial(max=423,actual=307), angular(max=129,actual=95).
Neighbor info at step 402000: radial(max=423,actual=306), angular(max=129,actual=95).
Neighbor info at step 403000: radial(max=423,actual=306), angular(max=129,actual=95).
Neighbor info at step 404000: radial(max=423,actual=307), angular(max=129,actual=95).
Neighbor info at step 405000: radial(max=423,actual=306), angular(max=129,actual=95).
Neighbor info at step 406000: radial(max=423,actual=307), angular(max=129,actual=95).
Neighbor info at step 407000: radial(max=423,actual=307), angular(max=129,actual=95).
Neighbor info at step 408000: radial(max=423,actual=306), angular(max=129,actual=96).
Neighbor info at step 409000: radial(max=423,actual=307), angular(max=129,actual=95).
Neighbor info at step 410000: radial(max=423,actual=306), angular(max=129,actual=95).
Neighbor info at step 411000: radial(max=423,actual=307), angular(max=129,actual=96).
Neighbor info at step 412000: radial(max=423,actual=307), angular(max=129,actual=95).
Neighbor info at step 413000: radial(max=423,actual=307), angular(max=129,actual=96).
Neighbor info at step 414000: radial(max=423,actual=306), angular(max=129,actual=94).
Neighbor info at step 415000: radial(max=423,actual=306), angular(max=129,actual=94).
Neighbor info at step 416000: radial(max=423,actual=306), angular(max=129,actual=94).
Neighbor info at step 417000: radial(max=423,actual=306), angular(max=129,actual=95).
Neighbor info at step 418000: radial(max=423,actual=307), angular(max=129,actual=95).
Neighbor info at step 419000: radial(max=423,actual=307), angular(max=129,actual=96).
Neighbor info at step 420000: radial(max=423,actual=307), angular(max=129,actual=95).
Neighbor info at step 421000: radial(max=423,actual=306), angular(max=129,actual=95).
Neighbor info at step 422000: radial(max=423,actual=306), angular(max=129,actual=95).
Neighbor info at step 423000: radial(max=423,actual=307), angular(max=129,actual=95).
Neighbor info at step 424000: radial(max=423,actual=307), angular(max=129,actual=95).
Neighbor info at step 425000: radial(max=423,actual=307), angular(max=129,actual=97).
Neighbor info at step 426000: radial(max=423,actual=306), angular(max=129,actual=95).
Neighbor info at step 427000: radial(max=423,actual=306), angular(max=129,actual=94).
Neighbor info at step 428000: radial(max=423,actual=306), angular(max=129,actual=95).
Neighbor info at step 429000: radial(max=423,actual=308), angular(max=129,actual=95).
Neighbor info at step 430000: radial(max=423,actual=307), angular(max=129,actual=95).
Neighbor info at step 431000: radial(max=423,actual=306), angular(max=129,actual=95).
Neighbor info at step 432000: radial(max=423,actual=307), angular(max=129,actual=96).
Neighbor info at step 433000: radial(max=423,actual=306), angular(max=129,actual=95).
Neighbor info at step 434000: radial(max=423,actual=306), angular(max=129,actual=96).
Neighbor info at step 435000: radial(max=423,actual=306), angular(max=129,actual=95).
Neighbor info at step 436000: radial(max=423,actual=306), angular(max=129,actual=95).
Neighbor info at step 437000: radial(max=423,actual=306), angular(max=129,actual=95).
Neighbor info at step 438000: radial(max=423,actual=306), angular(max=129,actual=96).
Neighbor info at step 439000: radial(max=423,actual=307), angular(max=129,actual=95).
Neighbor info at step 440000: radial(max=423,actual=307), angular(max=129,actual=95).
Neighbor info at step 441000: radial(max=423,actual=306), angular(max=129,actual=95).
Neighbor info at step 442000: radial(max=423,actual=306), angular(max=129,actual=95).
Neighbor info at step 443000: radial(max=423,actual=306), angular(max=129,actual=96).
Neighbor info at step 444000: radial(max=423,actual=306), angular(max=129,actual=95).
Neighbor info at step 445000: radial(max=423,actual=306), angular(max=129,actual=96).
Neighbor info at step 446000: radial(max=423,actual=307), angular(max=129,actual=95).
Neighbor info at step 447000: radial(max=423,actual=307), angular(max=129,actual=94).
Neighbor info at step 448000: radial(max=423,actual=307), angular(max=129,actual=95).
Neighbor info at step 449000: radial(max=423,actual=306), angular(max=129,actual=94).
Neighbor info at step 450000: radial(max=423,actual=306), angular(max=129,actual=95).
Neighbor info at step 451000: radial(max=423,actual=306), angular(max=129,actual=97).
Neighbor info at step 452000: radial(max=423,actual=306), angular(max=129,actual=95).
Neighbor info at step 453000: radial(max=423,actual=306), angular(max=129,actual=96).
Neighbor info at step 454000: radial(max=423,actual=306), angular(max=129,actual=95).
Neighbor info at step 455000: radial(max=423,actual=306), angular(max=129,actual=95).
Neighbor info at step 456000: radial(max=423,actual=306), angular(max=129,actual=95).
Neighbor info at step 457000: radial(max=423,actual=307), angular(max=129,actual=94).
Neighbor info at step 458000: radial(max=423,actual=306), angular(max=129,actual=95).
Neighbor info at step 459000: radial(max=423,actual=306), angular(max=129,actual=96).
Neighbor info at step 460000: radial(max=423,actual=306), angular(max=129,actual=94).
Neighbor info at step 461000: radial(max=423,actual=307), angular(max=129,actual=96).
Neighbor info at step 462000: radial(max=423,actual=306), angular(max=129,actual=95).
Neighbor info at step 463000: radial(max=423,actual=306), angular(max=129,actual=95).
Neighbor info at step 464000: radial(max=423,actual=306), angular(max=129,actual=95).
Neighbor info at step 465000: radial(max=423,actual=306), angular(max=129,actual=96).
Neighbor info at step 466000: radial(max=423,actual=306), angular(max=129,actual=96).
Neighbor info at step 467000: radial(max=423,actual=306), angular(max=129,actual=97).
Neighbor info at step 468000: radial(max=423,actual=306), angular(max=129,actual=96).
Neighbor info at step 469000: radial(max=423,actual=306), angular(max=129,actual=97).
Neighbor info at step 470000: radial(max=423,actual=308), angular(max=129,actual=95).
Neighbor info at step 471000: radial(max=423,actual=306), angular(max=129,actual=95).
Neighbor info at step 472000: radial(max=423,actual=307), angular(max=129,actual=96).
Neighbor info at step 473000: radial(max=423,actual=307), angular(max=129,actual=96).
Neighbor info at step 474000: radial(max=423,actual=306), angular(max=129,actual=97).
Neighbor info at step 475000: radial(max=423,actual=306), angular(max=129,actual=95).
Neighbor info at step 476000: radial(max=423,actual=308), angular(max=129,actual=95).
Neighbor info at step 477000: radial(max=423,actual=306), angular(max=129,actual=95).
Neighbor info at step 478000: radial(max=423,actual=306), angular(max=129,actual=96).
Neighbor info at step 479000: radial(max=423,actual=306), angular(max=129,actual=95).
Neighbor info at step 480000: radial(max=423,actual=307), angular(max=129,actual=96).
Neighbor info at step 481000: radial(max=423,actual=306), angular(max=129,actual=94).
Neighbor info at step 482000: radial(max=423,actual=306), angular(max=129,actual=95).
Neighbor info at step 483000: radial(max=423,actual=307), angular(max=129,actual=95).
Neighbor info at step 484000: radial(max=423,actual=306), angular(max=129,actual=95).
Neighbor info at step 485000: radial(max=423,actual=308), angular(max=129,actual=96).
Neighbor info at step 486000: radial(max=423,actual=306), angular(max=129,actual=96).
Neighbor info at step 487000: radial(max=423,actual=306), angular(max=129,actual=95).
Neighbor info at step 488000: radial(max=423,actual=306), angular(max=129,actual=96).
Neighbor info at step 489000: radial(max=423,actual=306), angular(max=129,actual=95).
Neighbor info at step 490000: radial(max=423,actual=307), angular(max=129,actual=97).
Neighbor info at step 491000: radial(max=423,actual=307), angular(max=129,actual=95).
Neighbor info at step 492000: radial(max=423,actual=306), angular(max=129,actual=95).
Neighbor info at step 493000: radial(max=423,actual=306), angular(max=129,actual=95).
Neighbor info at step 494000: radial(max=423,actual=306), angular(max=129,actual=95).
Neighbor info at step 495000: radial(max=423,actual=307), angular(max=129,actual=96).
Neighbor info at step 496000: radial(max=423,actual=306), angular(max=129,actual=95).
Neighbor info at step 497000: radial(max=423,actual=307), angular(max=129,actual=96).
Neighbor info at step 498000: radial(max=423,actual=306), angular(max=129,actual=95).
Neighbor info at step 499000: radial(max=423,actual=306), angular(max=129,actual=95).
Neighbor info at step 500000: radial(max=423,actual=306), angular(max=129,actual=95).
Neighbor info at step 501000: radial(max=423,actual=306), angular(max=129,actual=96).
Neighbor info at step 502000: radial(max=423,actual=307), angular(max=129,actual=95).
Neighbor info at step 503000: radial(max=423,actual=306), angular(max=129,actual=95).
Neighbor info at step 504000: radial(max=423,actual=307), angular(max=129,actual=95).
Neighbor info at step 505000: radial(max=423,actual=307), angular(max=129,actual=96).
Neighbor info at step 506000: radial(max=423,actual=306), angular(max=129,actual=96).
Neighbor info at step 507000: radial(max=423,actual=307), angular(max=129,actual=95).
Neighbor info at step 508000: radial(max=423,actual=306), angular(max=129,actual=98).
Neighbor info at step 509000: radial(max=423,actual=306), angular(max=129,actual=95).
Neighbor info at step 510000: radial(max=423,actual=306), angular(max=129,actual=94).
Neighbor info at step 511000: radial(max=423,actual=307), angular(max=129,actual=95).
Neighbor info at step 512000: radial(max=423,actual=307), angular(max=129,actual=95).
Neighbor info at step 513000: radial(max=423,actual=306), angular(max=129,actual=94).
Neighbor info at step 514000: radial(max=423,actual=306), angular(max=129,actual=95).
Neighbor info at step 515000: radial(max=423,actual=306), angular(max=129,actual=95).
Neighbor info at step 516000: radial(max=423,actual=306), angular(max=129,actual=96).
Neighbor info at step 517000: radial(max=423,actual=306), angular(max=129,actual=95).
Neighbor info at step 518000: radial(max=423,actual=307), angular(max=129,actual=97).
Neighbor info at step 519000: radial(max=423,actual=306), angular(max=129,actual=96).
Neighbor info at step 520000: radial(max=423,actual=306), angular(max=129,actual=95).
Neighbor info at step 521000: radial(max=423,actual=308), angular(max=129,actual=94).
Neighbor info at step 522000: radial(max=423,actual=307), angular(max=129,actual=95).
Neighbor info at step 523000: radial(max=423,actual=307), angular(max=129,actual=95).
Neighbor info at step 524000: radial(max=423,actual=308), angular(max=129,actual=95).
